datetime,Mag1Field,Latitude,Longitude,Height_m,X_nT,Y_nT,Z_nT,Mag_Anomaly
2025-06-07 11:49:20.700,60452.646,51.702597222222224,9.234527777777778,603.367,1324,1491,1051,47.49560576139629
2025-06-07 11:49:20.800,60451.933,51.702597222222224,9.234527777777778,603.3,1182,1459,1039,46.782605761392915
2025-06-07 11:49:20.900,60451.348,51.702597222222224,9.234530555555555,603.223,1135,1498,1047,46.19760576139379
2025-06-07 11:49:21.000,60450.468,51.702600000000004,9.234530555555555,603.155,1167,1514,1020,45.31760576139641
2025-06-07 11:49:21.100,60449.353,51.702600000000004,9.234530555555555,603.076,1313,1515,1034,44.202605761398445
2025-06-07 11:49:21.200,60448.479,51.702600000000004,9.234530555555555,603.007,1329,1540,1076,43.32860576139501
2025-06-07 11:49:21.300,60447.802,51.702602777777784,9.234530555555555,602.934,1192,1453,1019,42.65160576139897
2025-06-07 11:49:21.400,60447.478,51.702602777777784,9.234533333333333,602.855,1124,1482,1032,42.327605761398445
2025-06-07 11:49:21.500,60446.982,51.702602777777784,9.234533333333333,602.776,1197,1489,1078,41.83160576139926
2025-06-07 11:49:21.600,60445.974,51.702602777777784,9.234533333333333,602.697,1308,1534,1092,40.82360576139763
2025-06-07 11:49:21.700,60444.697,51.70260555555556,9.234533333333333,602.631,1335,1545,1098,39.54660576139577
2025-06-07 11:49:21.800,60443.803,51.70260555555556,9.234536111111112,602.553,1261,1510,1069,38.652605761395535
2025-06-07 11:49:21.900,60443.239,51.70260555555556,9.234536111111112,602.47,1135,1484,1014,38.08860576139705
2025-06-07 11:49:22.000,60442.662,51.70260555555556,9.234536111111112,602.403,1119,1522,1053,37.511605761392275
2025-06-07 11:49:22.100,60441.728,51.70260833333334,9.234536111111112,602.326,1317,1603,1080,36.577605761398445
2025-06-07 11:49:22.200,60440.418,51.70260833333334,9.234538888888888,602.257,1345,1535,1093,35.2676057613935
2025-06-07 11:49:22.300,60438.875,51.70260833333334,9.234538888888888,602.184,1275,1511,1090,33.72460576139565
2025-06-07 11:49:22.400,60437.863,51.70261111111111,9.234538888888888,602.101,1161,1533,1058,32.712605761393206
2025-06-07 11:49:22.500,60437.037,51.70261111111111,9.234538888888888,602.03,1127,1490,1028,31.886605761392275
2025-06-07 11:49:22.600,60436.314,51.70261111111111,9.234541666666667,601.957,1238,1522,1070,31.163605761394138
2025-06-07 11:49:22.700,60435.605,51.70261111111111,9.234541666666667,601.88,1362,1598,1125,30.454605761398852
2025-06-07 11:49:22.800,60434.867,51.70261388888889,9.234541666666667,601.81,1324,1502,1062,29.71660576139402
2025-06-07 11:49:22.900,60434.19,51.70261388888889,9.234544444444444,601.726,1176,1428,985,29.03960576139798
2025-06-07 11:49:23.000,60433.902,51.70261388888889,9.234544444444444,601.65,1144,1523,1062,28.751605761397514
2025-06-07 11:49:23.100,60433.647,51.70261666666667,9.234544444444444,601.578,1255,1513,1084,28.496605761392857
2025-06-07 11:49:23.200,60433.183,51.70261666666667,9.234544444444444,601.488,1328,1515,1051,28.032605761392915
2025-06-07 11:49:23.300,60432.357,51.70261666666667,9.234544444444444,601.427,1319,1498,1051,27.20660576139926
2025-06-07 11:49:23.400,60431.386,51.70261666666667,9.234544444444444,601.34,1207,1527,1070,26.235605761394254
2025-06-07 11:49:23.500,60430.451,51.702619444444444,9.234547222222222,601.257,1125,1488,1063,25.300605761396582
2025-06-07 11:49:23.600,60430.036,51.702619444444444,9.234547222222222,601.193,1197,1448,1036,24.88560576139571
2025-06-07 11:49:23.700,60429.791,51.702619444444444,9.234547222222222,601.115,1325,1514,1067,24.64060576139309
2025-06-07 11:49:23.800,60429.066,51.702619444444444,9.23455,601.041,1326,1514,1057,23.915605761394545
2025-06-07 11:49:23.900,60427.526,51.702622222222224,9.23455,600.966,1192,1458,1065,22.375605761393672
2025-06-07 11:49:24.000,60426.1,51.702622222222224,9.23455,600.891,1140,1535,1050,20.949605761394196
2025-06-07 11:49:24.100,60425.146,51.702622222222224,9.23455,600.809,1242,1486,1051,19.99560576139629
2025-06-07 11:49:24.200,60424.42,51.702625000000005,9.234552777777777,600.736,1330,1515,1045,19.269605761393905
2025-06-07 11:49:24.300,60424.077,51.702625000000005,9.234552777777777,600.653,1319,1506,1089,18.926605761393148
2025-06-07 11:49:24.400,60423.68,51.702625000000005,9.234552777777777,600.557,1185,1437,1032,18.529605761395942
2025-06-07 11:49:24.500,60422.515,51.702625000000005,9.234555555555556,600.484,1125,1507,1084,17.36460576139507
2025-06-07 11:49:24.600,60420.573,51.70262777777778,9.234555555555556,600.399,1245,1501,1086,15.422605761392333
2025-06-07 11:49:24.700,60418.717,51.70262777777778,9.234555555555556,600.315,1327,1506,1091,13.566605761392566
2025-06-07 11:49:24.800,60418.394,51.70262777777778,9.234555555555556,600.235,1311,1544,1075,13.243605761395884
2025-06-07 11:49:24.900,60418.87,51.70262777777778,9.234558333333332,600.156,1193,1472,1034,13.71960576139827
2025-06-07 11:49:25.000,60419.498,51.70263055555556,9.234558333333332,600.08,1118,1524,1063,14.347605761395243
2025-06-07 11:49:25.100,60419.142,51.70263055555556,9.234558333333332,599.995,1288,1489,1043,13.991605761395476
2025-06-07 11:49:25.200,60417.755,51.70263055555556,9.234558333333332,599.926,1334,1544,1072,12.604605761393032
2025-06-07 11:49:25.300,60416.511,51.70263333333334,9.234558333333332,599.842,1259,1523,1071,11.360605761394254
2025-06-07 11:49:25.400,60416.107,51.70263333333334,9.234558333333332,599.756,1123,1458,1006,10.95660576139926
2025-06-07 11:49:25.500,60416.21,51.70263333333334,9.23456111111111,599.68,1159,1566,1023,11.059605761394778
2025-06-07 11:49:25.600,60415.819,51.70263333333334,9.23456111111111,599.599,1291,1509,1072,10.668605761398794
2025-06-07 11:49:25.700,60414.596,51.70263611111111,9.23456111111111,599.517,1336,1540,1097,9.44560576139338
2025-06-07 11:49:25.800,60412.789,51.70263611111111,9.23456111111111,599.425,1221,1444,1031,7.638605761392682
2025-06-07 11:49:25.900,60411.522,51.70263611111111,9.23456388888889,599.331,1135,1543,1095,6.371605761392857
2025-06-07 11:49:26.000,60410.842,51.70263611111111,9.23456388888889,599.251,1150,1501,1033,5.691605761392566
2025-06-07 11:49:26.100,60410.335,51.70263888888889,9.23456388888889,599.166,1307,1505,1081,5.184605761394778
2025-06-07 11:49:26.200,60409.54,51.70263888888889,9.23456388888889,599.073,1325,1511,1080,4.389605761396524
2025-06-07 11:49:26.300,60408.544,51.70263888888889,9.234566666666666,598.985,1178,1407,992,3.393605761397339
2025-06-07 11:49:26.400,60407.264,51.70264166666667,9.234566666666666,598.891,1127,1502,1035,2.113605761398503
2025-06-07 11:49:26.500,60406.093,51.70264166666667,9.234566666666666,598.796,1218,1517,1056,0.9426057613964076
2025-06-07 11:49:26.600,60404.819,51.70264166666667,9.234566666666666,598.698,1330,1499,1085,-0.33139423860120587
2025-06-07 11:49:26.700,60404.0,51.70264166666667,9.234569444444444,598.595,1320,1509,1078,-1.150394238604349
2025-06-07 11:49:26.800,60403.794,51.702644444444445,9.234569444444444,598.492,1192,1497,1048,-1.356394238602661
2025-06-07 11:49:26.900,60403.99,51.702644444444445,9.234569444444444,598.395,1112,1472,1008,-1.1603942386063864
2025-06-07 11:49:27.000,60403.834,51.702644444444445,9.234569444444444,598.283,1255,1519,1062,-1.316394238601788
2025-06-07 11:49:27.100,60403.007,51.702647222222225,9.234572222222223,598.187,1346,1541,1091,-2.143394238606561
2025-06-07 11:49:27.200,60401.845,51.702647222222225,9.234572222222223,598.079,1255,1517,1053,-3.305394238603185
2025-06-07 11:49:27.300,60401.089,51.702647222222225,9.234572222222223,597.97,1123,1469,1017,-4.061394238604407
2025-06-07 11:49:27.400,60401.298,51.702650000000006,9.234572222222223,597.868,1149,1527,1061,-3.852394238601846
2025-06-07 11:49:27.500,60401.189,51.702650000000006,9.234572222222223,597.755,1282,1476,1051,-3.9613942386058625
2025-06-07 11:49:27.600,60400.127,51.702650000000006,9.234572222222223,597.659,1337,1522,1063,-5.023394238603942
2025-06-07 11:49:27.700,60398.937,51.702650000000006,9.234575,597.561,1227,1468,1008,-6.21339423860627
2025-06-07 11:49:27.800,60398.443,51.70265277777778,9.234575,597.454,1137,1524,1046,-6.707394238605048
2025-06-07 11:49:27.900,60398.322,51.70265277777778,9.234575,597.367,1173,1439,1026,-6.828394238604233
2025-06-07 11:49:28.000,60397.363,51.70265277777778,9.234575,597.278,1317,1578,1047,-7.787394238606794
2025-06-07 11:49:28.100,60396.059,51.70265277777778,9.234577777777778,597.187,1301,1533,1066,-9.091394238603243
2025-06-07 11:49:28.200,60395.825,51.70265555555556,9.234577777777778,597.094,1151,1528,1055,-9.32539423860726
2025-06-07 11:49:28.300,60396.249,51.70265555555556,9.234577777777778,597.007,1121,1523,1049,-8.901394238600915
2025-06-07 11:49:28.400,60396.185,51.70265555555556,9.234580555555555,596.917,1273,1483,1032,-8.965394238606677
2025-06-07 11:49:28.500,60395.304,51.70265833333334,9.234580555555555,596.832,1354,1586,1032,-9.8463942386079
2025-06-07 11:49:28.600,60394.529,51.70265833333334,9.234580555555555,596.743,1255,1549,1104,-10.621394238602079
2025-06-07 11:49:28.700,60394.439,51.70265833333334,9.234580555555555,596.676,1120,1523,1043,-10.711394238605862
2025-06-07 11:49:28.800,60394.441,51.70265833333334,9.234583333333333,596.591,1157,1518,1045,-10.709394238605455
2025-06-07 11:49:28.900,60393.989,51.70266111111111,9.234583333333333,596.511,1328,1551,1096,-11.161394238602952
2025-06-07 11:49:29.000,60392.685,51.70266111111111,9.234583333333333,596.436,1330,1514,1041,-12.465394238606677
2025-06-07 11:49:29.100,60391.288,51.70266111111111,9.234583333333333,596.355,1146,1521,1025,-13.862394238603883
2025-06-07 11:49:29.200,60390.479,51.70266111111111,9.234586111111112,596.26,1122,1536,1060,-14.67139423860499
2025-06-07 11:49:29.300,60390.4,51.70266388888889,9.234586111111112,596.178,1255,1533,1087,-14.750394238602894
2025-06-07 11:49:29.400,60390.459,51.70266388888889,9.234586111111112,596.098,1319,1479,1047,-14.691394238601788
2025-06-07 11:49:29.500,60390.166,51.70266388888889,9.234586111111112,596.007,1274,1506,1074,-14.98439423860691
2025-06-07 11:49:29.600,60389.543,51.70266388888889,9.234588888888888,595.925,1147,1549,1096,-15.607394238606503
2025-06-07 11:49:29.700,60388.994,51.70266666666667,9.234588888888888,595.837,1137,1499,1054,-16.15639423860557
2025-06-07 11:49:29.800,60389.055,51.70266666666667,9.234588888888888,595.745,1309,1546,1099,-16.095394238604058
2025-06-07 11:49:29.900,60389.174,51.70266666666667,9.234588888888888,595.649,1341,1569,1027,-15.97639423860528
2025-06-07 11:49:30.000,60389.032,51.702669444444446,9.234588888888888,595.556,1202,1469,1038,-16.118394238605106
2025-06-07 11:49:30.100,60388.296,51.702669444444446,9.234588888888888,595.454,1109,1502,1025,-16.854394238602254
2025-06-07 11:49:30.200,60387.158,51.702669444444446,9.234588888888888,595.349,1262,1523,1047,-17.992394238601264
2025-06-07 11:49:30.300,60386.05,51.702669444444446,9.234591666666667,595.244,1337,1529,1073,-19.10039423860144
2025-06-07 11:49:30.400,60385.483,51.702672222222226,9.234591666666667,595.129,1250,1503,1054,-19.667394238604174
2025-06-07 11:49:30.500,60385.075,51.702672222222226,9.234591666666667,595.025,1120,1513,998,-20.07539423860726
2025-06-07 11:49:30.600,60384.224,51.702672222222226,9.234591666666667,594.917,1150,1511,1076,-20.92639423860237
2025-06-07 11:49:30.700,60383.445,51.702675000000006,9.234591666666667,594.806,1299,1527,1066,-21.70539423860464
2025-06-07 11:49:30.800,60382.889,51.702675000000006,9.234591666666667,594.695,1329,1533,1075,-22.261394238601497
2025-06-07 11:49:30.900,60382.679,51.702675000000006,9.234594444444443,594.596,1188,1459,1041,-22.4713942386079
2025-06-07 11:49:31.000,60382.481,51.70267777777778,9.234594444444443,594.493,1139,1520,1046,-22.669394238604582
2025-06-07 11:49:31.100,60381.871,51.70267777777778,9.234594444444443,594.387,1277,1492,1069,-23.279394238605164
2025-06-07 11:49:31.200,60381.487,51.70267777777778,9.234594444444443,594.281,1339,1526,1065,-23.66339423860336
2025-06-07 11:49:31.300,60381.752,51.70267777777778,9.234594444444443,594.182,1259,1524,1079,-23.39839423860394
2025-06-07 11:49:31.400,60382.003,51.70268055555556,9.234597222222222,594.061,1158,1583,1017,-23.147394238607376
2025-06-07 11:49:31.500,60381.576,51.70268055555556,9.234597222222222,593.954,1152,1515,1045,-23.574394238603418
2025-06-07 11:49:31.600,60380.901,51.70268055555556,9.234597222222222,593.854,1320,1509,1066,-24.249394238606328
2025-06-07 11:49:31.700,60380.485,51.70268055555556,9.234597222222222,593.738,1346,1560,1112,-24.665394238603767
2025-06-07 11:49:31.800,60380.535,51.70268333333333,9.234597222222222,593.624,1190,1426,1006,-24.615394238600857
2025-06-07 11:49:31.900,60380.342,51.70268333333333,9.2346,593.513,1137,1507,1042,-24.808394238607434
2025-06-07 11:49:32.000,60379.357,51.70268333333333,9.2346,593.405,1211,1513,1108,-25.79339423860074
2025-06-07 11:49:32.100,60378.066,51.70268611111111,9.2346,593.298,1338,1545,1091,-27.084394238605455
2025-06-07 11:49:32.200,60377.242,51.70268611111111,9.2346,593.186,1254,1502,1038,-27.90839423860598
2025-06-07 11:49:32.300,60377.188,51.70268611111111,9.234602777777777,593.069,1143,1520,1042,-27.96239423860243
2025-06-07 11:49:32.400,60378.062,51.70268611111111,9.234602777777777,592.961,1150,1511,1079,-27.08839423860627
2025-06-07 11:49:32.500,60379.192,51.70268888888889,9.234602777777777,592.848,1303,1534,1084,-25.958394238601613
2025-06-07 11:49:32.600,60378.799,51.70268888888889,9.234602777777777,592.737,1355,1568,1011,-26.35139423860528
2025-06-07 11:49:32.700,60377.613,51.70268888888889,9.234602777777777,592.622,1187,1427,1035,-27.537394238606794
2025-06-07 11:49:32.800,60377.474,51.70269166666667,9.234605555555556,592.488,1124,1486,1046,-27.67639423860237
2025-06-07 11:49:32.900,60379.024,51.70269166666667,9.234605555555556,592.369,1270,1493,1060,-26.126394238606736
2025-06-07 11:49:33.000,60379.888,51.70269166666667,9.234605555555556,592.253,1337,1528,1076,-25.26239423860534
2025-06-07 11:49:33.100,60379.379,51.70269166666667,9.234608333333334,592.137,1222,1455,1061,-25.771394238603534
2025-06-07 11:49:33.200,60378.104,51.70269444444445,9.234608333333334,592.015,1126,1487,1051,-27.04639423860499
2025-06-07 11:49:33.300,60377.595,51.70269444444445,9.234608333333334,591.909,1196,1478,1006,-27.555394238603185
2025-06-07 11:49:33.400,60377.788,51.70269444444445,9.23461111111111,591.795,1336,1564,1025,-27.362394238603883
2025-06-07 11:49:33.500,60377.961,51.70269444444445,9.23461111111111,591.693,1313,1530,1064,-27.18939423860138
2025-06-07 11:49:33.600,60377.865,51.70269722222223,9.23461111111111,591.58,1144,1519,1052,-27.285394238606386
2025-06-07 11:49:33.700,60377.336,51.70269722222223,9.23461388888889,591.476,1144,1512,1065,-27.81439423860138
2025-06-07 11:49:33.800,60376.443,51.70269722222223,9.23461388888889,591.359,1316,1557,1111,-28.707394238605048
2025-06-07 11:49:33.900,60375.76,51.7027,9.23461388888889,591.258,1335,1550,1093,-29.390394238602312
2025-06-07 11:49:34.000,60375.866,51.7027,9.234616666666666,591.143,1172,1404,992,-29.284394238602545
2025-06-07 11:49:34.100,60376.56,51.7027,9.234616666666666,591.033,1137,1504,1067,-28.590394238606677
2025-06-07 11:49:34.200,60376.993,51.7027,9.234616666666666,590.929,1294,1491,1050,-28.157394238602137
2025-06-07 11:49:34.300,60376.688,51.70270277777778,9.234616666666666,590.814,1327,1546,1097,-28.46239423860243
2025-06-07 11:49:34.400,60375.604,51.70270277777778,9.234619444444444,590.705,1174,1435,1008,-29.54639423860499
2025-06-07 11:49:34.500,60375.272,51.70270277777778,9.234619444444444,590.586,1122,1528,1034,-29.878394238607143
2025-06-07 11:49:34.600,60375.92,51.70270277777778,9.234619444444444,590.457,1284,1517,1047,-29.230394238606095
2025-06-07 11:49:34.700,60376.608,51.70270555555556,9.234619444444444,590.353,1337,1544,1079,-28.542394238604174
2025-06-07 11:49:34.800,60376.476,51.70270555555556,9.234619444444444,590.223,1188,1443,1037,-28.674394238601963
2025-06-07 11:49:34.900,60375.763,51.70270555555556,9.234619444444444,590.108,1122,1538,1039,-29.38739423860534
2025-06-07 11:49:35.000,60375.126,51.702708333333334,9.234622222222223,589.985,1274,1506,1068,-30.024394238607783
2025-06-07 11:49:35.100,60374.835,51.702708333333334,9.234622222222223,589.862,1333,1543,1096,-30.315394238605222
2025-06-07 11:49:35.200,60374.547,51.702708333333334,9.234622222222223,589.75,1164,1543,1093,-30.603394238605688
2025-06-07 11:49:35.300,60374.15,51.702708333333334,9.234622222222223,589.634,1118,1513,1003,-31.000394238602894
2025-06-07 11:49:35.400,60373.515,51.702711111111114,9.234625,589.52,1265,1534,1088,-31.63539423860493
2025-06-07 11:49:35.500,60372.959,51.702711111111114,9.234625,589.406,1338,1536,1096,-32.19139423860179
2025-06-07 11:49:35.600,60372.897,51.702711111111114,9.234625,589.299,1256,1530,1085,-32.25339423860714
2025-06-07 11:49:35.700,60373.264,51.702713888888894,9.234625,589.188,1142,1516,1050,-31.886394238601497
2025-06-07 11:49:35.800,60373.653,51.702713888888894,9.234625,589.078,1174,1421,1001,-31.49739423860592
2025-06-07 11:49:35.900,60373.638,51.702713888888894,9.234627777777778,588.976,1313,1515,1045,-31.51239423860534
2025-06-07 11:49:36.000,60373.232,51.70271666666667,9.234627777777778,588.866,1302,1522,1066,-31.91839423860074
2025-06-07 11:49:36.100,60373.233,51.70271666666667,9.234627777777778,588.767,1125,1499,1043,-31.917394238604174
2025-06-07 11:49:36.200,60373.627,51.70271666666667,9.234627777777778,588.666,1165,1571,1008,-31.52339423860394
2025-06-07 11:49:36.300,60374.037,51.70271666666667,9.234630555555555,588.573,1295,1506,1075,-31.113394238607725
2025-06-07 11:49:36.400,60373.903,51.70271944444445,9.234630555555555,588.473,1336,1520,1055,-31.24739423860592
2025-06-07 11:49:36.500,60373.532,51.70271944444445,9.234630555555555,588.389,1163,1532,1042,-31.618394238605106
2025-06-07 11:49:36.600,60373.305,51.70271944444445,9.234630555555555,588.291,1132,1491,1034,-31.845394238604058
2025-06-07 11:49:36.700,60373.694,51.70272222222223,9.234630555555555,588.205,1258,1505,1062,-31.456394238601206
2025-06-07 11:49:36.800,60374.405,51.70272222222223,9.234633333333333,588.114,1343,1546,1099,-30.745394238605513
2025-06-07 11:49:36.900,60374.695,51.70272222222223,9.234633333333333,588.031,1276,1509,1092,-30.45539423860464
2025-06-07 11:49:37.000,60374.482,51.702725,9.234633333333333,587.948,1113,1481,1011,-30.66839423860074
2025-06-07 11:49:37.100,60374.267,51.702725,9.234633333333333,587.867,1214,1480,1042,-30.883394238604524
2025-06-07 11:49:37.200,60374.454,51.702725,9.234633333333333,587.778,1338,1548,1124,-30.696394238606445
2025-06-07 11:49:37.300,60374.651,51.702725,9.234633333333333,587.705,1304,1541,1089,-30.499394238606328
2025-06-07 11:49:37.400,60374.817,51.70272777777778,9.234636111111111,587.621,1148,1496,1030,-30.333394238601613
2025-06-07 11:49:37.500,60374.686,51.70272777777778,9.234636111111111,587.548,1133,1489,1012,-30.464394238602836
2025-06-07 11:49:37.600,60374.36,51.70272777777778,9.234636111111111,587.462,1286,1512,1090,-30.790394238603767
2025-06-07 11:49:37.700,60373.855,51.70273055555556,9.234638888888888,587.377,1324,1531,1073,-31.295394238601148
2025-06-07 11:49:37.800,60373.628,51.70273055555556,9.234638888888888,587.293,1196,1429,1008,-31.522394238607376
2025-06-07 11:49:37.900,60373.889,51.70273055555556,9.234638888888888,587.212,1122,1544,1065,-31.261394238601497
2025-06-07 11:49:38.000,60374.094,51.702733333333335,9.234638888888888,587.139,1298,1621,1094,-31.056394238607027
2025-06-07 11:49:38.100,60374.073,51.702733333333335,9.234641666666667,587.067,1337,1539,1078,-31.077394238607667
2025-06-07 11:49:38.200,60373.981,51.702733333333335,9.234641666666667,586.99,1212,1491,1043,-31.169394238604582
2025-06-07 11:49:38.300,60373.859,51.702733333333335,9.234641666666667,586.906,1137,1516,1036,-31.29139423860761
2025-06-07 11:49:38.400,60374.159,51.702736111111115,9.234641666666667,586.828,1263,1504,1080,-30.9913942386047
2025-06-07 11:49:38.500,60374.939,51.702736111111115,9.234644444444445,586.755,1339,1529,1068,-30.211394238605862
2025-06-07 11:49:38.600,60375.676,51.702736111111115,9.234644444444445,586.682,1254,1527,1058,-29.474394238604873
2025-06-07 11:49:38.700,60376.064,51.702736111111115,9.234644444444445,586.605,1124,1471,1004,-29.086394238605862
2025-06-07 11:49:38.800,60375.958,51.702738888888895,9.234644444444445,586.532,1229,1491,1051,-29.19239423860563
2025-06-07 11:49:38.900,60375.634,51.702738888888895,9.234644444444445,586.455,1333,1508,1070,-29.516394238606154
2025-06-07 11:49:39.000,60375.406,51.702738888888895,9.234647222222222,586.372,1258,1492,1047,-29.74439423860167
2025-06-07 11:49:39.100,60375.563,51.702738888888895,9.234647222222222,586.292,1131,1501,1030,-29.58739423860243
2025-06-07 11:49:39.200,60376.19,51.70274166666667,9.234647222222222,586.211,1268,1546,1099,-28.96039423860202
2025-06-07 11:49:39.300,60376.65,51.70274166666667,9.234647222222222,586.131,1340,1541,1089,-28.500394238602894
2025-06-07 11:49:39.400,60376.648,51.70274166666667,9.234647222222222,586.05,1210,1478,1019,-28.5023942386033
2025-06-07 11:49:39.500,60376.09,51.70274444444445,9.234647222222222,585.974,1130,1511,1068,-29.06039423860784
2025-06-07 11:49:39.600,60375.575,51.70274444444445,9.23465,585.89,1231,1487,1045,-29.57539423860726
2025-06-07 11:49:39.700,60375.527,51.70274444444445,9.23465,585.803,1325,1491,1051,-29.623394238602486
2025-06-07 11:49:39.800,60375.813,51.70274722222222,9.23465,585.715,1243,1506,1073,-29.33739423860243
2025-06-07 11:49:39.900,60375.749,51.70274722222222,9.23465,585.64,1111,1480,1001,-29.401394238600915
2025-06-07 11:49:40.000,60375.479,51.70274722222222,9.234652777777777,585.55,1202,1455,1023,-29.67139423860499
2025-06-07 11:49:40.100,60375.209,51.70274722222222,9.234652777777777,585.452,1337,1518,1051,-29.941394238601788
2025-06-07 11:49:40.200,60375.057,51.70275,9.234652777777777,585.358,1235,1503,1067,-30.09339423860365
2025-06-07 11:49:40.300,60375.58,51.70275,9.234652777777777,585.262,1122,1549,1098,-29.570394238602603
2025-06-07 11:49:40.400,60376.614,51.70275,9.234655555555555,585.17,1238,1498,1060,-28.536394238602952
2025-06-07 11:49:40.500,60377.56,51.70275277777778,9.234655555555555,585.063,1342,1555,1119,-27.590394238606677
2025-06-07 11:49:40.600,60377.818,51.70275277777778,9.234655555555555,584.963,1228,1460,1055,-27.332394238605048
2025-06-07 11:49:40.700,60377.414,51.70275277777778,9.234655555555555,584.87,1136,1496,1037,-27.736394238607318
2025-06-07 11:49:40.800,60377.176,51.702755555555555,9.234658333333334,584.761,1200,1458,1019,-27.974394238604873
2025-06-07 11:49:40.900,60377.737,51.702755555555555,9.234658333333334,584.668,1323,1513,1026,-27.41339423860336
2025-06-07 11:49:41.000,60378.759,51.702755555555555,9.234658333333334,584.565,1264,1511,1087,-26.391394238606154
2025-06-07 11:49:41.100,60379.083,51.702755555555555,9.234658333333334,584.467,1117,1500,1051,-26.06739423860563
2025-06-07 11:49:41.200,60378.906,51.702758333333335,9.23466111111111,584.366,1254,1519,1062,-26.24439423860167
2025-06-07 11:49:41.300,60378.464,51.702758333333335,9.23466111111111,584.262,1338,1542,1090,-26.686394238604407
2025-06-07 11:49:41.400,60378.29,51.702758333333335,9.23466111111111,584.159,1210,1459,1049,-26.860394238603476
2025-06-07 11:49:41.500,60378.614,51.702758333333335,9.23466111111111,584.064,1124,1493,1036,-26.536394238602952
2025-06-07 11:49:41.600,60379.137,51.702761111111116,9.234663888888889,583.953,1236,1479,1040,-26.013394238601904
2025-06-07 11:49:41.700,60379.539,51.702761111111116,9.234663888888889,583.852,1332,1520,1059,-25.611394238607318
2025-06-07 11:49:41.800,60379.402,51.702761111111116,9.234663888888889,583.74,1233,1457,1056,-25.748394238602486
2025-06-07 11:49:41.900,60378.829,51.702761111111116,9.234663888888889,583.623,1128,1506,1068,-26.321394238606445
2025-06-07 11:49:42.000,60378.366,51.70276388888889,9.234663888888889,583.518,1241,1519,1067,-26.784394238602545
2025-06-07 11:49:42.100,60378.645,51.70276388888889,9.234663888888889,583.394,1333,1527,1058,-26.50539423860755
2025-06-07 11:49:42.200,60379.641,51.70276388888889,9.234666666666666,583.283,1188,1471,1019,-25.50939423860109
2025-06-07 11:49:42.300,60380.165,51.70276666666667,9.234666666666666,583.155,1111,1480,1016,-24.985394238603476
2025-06-07 11:49:42.400,60379.966,51.70276666666667,9.234666666666666,583.029,1291,1522,1083,-25.184394238604
2025-06-07 11:49:42.500,60379.37,51.70276666666667,9.234666666666666,582.914,1340,1548,1108,-25.78039423860173
2025-06-07 11:49:42.600,60378.857,51.70276944444445,9.234669444444444,582.793,1170,1567,1008,-26.29339423860074
2025-06-07 11:49:42.700,60378.926,51.70276944444445,9.234669444444444,582.679,1127,1484,1029,-26.224394238604873
2025-06-07 11:49:42.800,60379.471,51.70276944444445,9.234669444444444,582.554,1318,1492,1052,-25.67939423860662
2025-06-07 11:49:42.900,60380.041,51.70276944444445,9.234669444444444,582.429,1323,1520,1044,-25.10939423860691
2025-06-07 11:49:43.000,60380.316,51.70277222222222,9.234672222222223,582.303,1152,1551,1061,-24.834394238605455
2025-06-07 11:49:43.100,60379.895,51.70277222222222,9.234672222222223,582.175,1185,1428,987,-25.25539423860755
2025-06-07 11:49:43.200,60379.108,51.70277222222222,9.234672222222223,582.056,1334,1534,1089,-26.042394238604174
2025-06-07 11:49:43.300,60378.664,51.70277222222222,9.234672222222223,581.924,1281,1471,1027,-26.486394238607318
2025-06-07 11:49:43.400,60379.087,51.702775,9.234675,581.782,1131,1497,1049,-26.063394238604815
2025-06-07 11:49:43.500,60379.681,51.702775,9.234675,581.666,1181,1423,998,-25.469394238607492
2025-06-07 11:49:43.600,60379.735,51.702775,9.234675,581.54,1329,1519,1082,-25.415394238603767
2025-06-07 11:49:43.700,60379.206,51.71666666666667,9.234675,581.415,1255,1524,1071,-25.944394238606037
2025-06-07 11:49:43.800,60378.461,51.71666666666667,9.234675,581.286,1126,1471,991,-26.68939423860138
2025-06-07 11:49:43.900,60378.238,51.71666666666667,9.234677777777778,581.167,1233,1469,1007,-26.912394238606794
2025-06-07 11:49:44.000,60378.544,51.71666666666667,9.234677777777778,581.037,1338,1532,1091,-26.60639423860266
2025-06-07 11:49:44.100,60379.05,51.71666944444445,9.234677777777778,580.919,1177,1449,1041,-26.10039423860144
2025-06-07 11:49:44.200,60379.467,51.71666944444445,9.234677777777778,580.802,1122,1549,1106,-25.683394238607434
2025-06-07 11:49:44.300,60379.935,51.71666944444445,9.234677777777778,580.669,1334,1559,1129,-25.215394238606677
2025-06-07 11:49:44.400,60380.527,51.71667222222222,9.234677777777778,580.544,1332,1512,1093,-24.623394238602486
2025-06-07 11:49:44.500,60381.111,51.71667222222222,9.234680555555556,580.418,1153,1495,1038,-24.0393942386072
2025-06-07 11:49:44.600,60381.476,51.71667222222222,9.234680555555556,580.271,1121,1516,1025,-23.674394238601963
2025-06-07 11:49:44.700,60381.562,51.716675,9.234680555555556,580.151,1295,1488,1059,-23.58839423860627
2025-06-07 11:49:44.800,60381.57,51.716675,9.234680555555556,580.025,1316,1555,1103,-23.58039423860464
2025-06-07 11:49:44.900,60381.679,51.716675,9.234683333333333,579.886,1143,1493,1045,-23.4713942386079
